HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jpeg,Open Exes:  Open ProgIds: jpegfile,User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jpg,Open Exes: Microsoft.Windows.Photos_8wekyb3d8bbwe!App Open ProgIds: jpegfile,User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jpg_large,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jps,Open Exes:  Open ProgIds: jpsfile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .js,Open Exes:  Open ProgIds: JSFile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .json,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jtx,Open Exes:  Open ProgIds: Windows.XPSReachViewer,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .jxr,Open Exes:  Open ProgIds: wdpfile,User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .kdc,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .lnk,Open Exes:  Open ProgIds: lnkfile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .log,Open Exes:  Open ProgIds: txtfile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m1v,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m2t,Open Exes:  Open ProgIds: WMP11.AssocFile.M2TS,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m2ts,Open Exes:  Open ProgIds: WMP11.AssocFile.M2TS,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m2v,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m3u,Open Exes:  Open ProgIds: WMP11.AssocFile.m3u,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m4a,Open Exes:  Open ProgIds: WMP11.AssocFile.M4A,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m4r,"Open Exes:  Open ProgIds: ",User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .m4v,Open Exes:  Open ProgIds: WMP11.AssocFile.MP4,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .map,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mdb,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mht,Open Exes:  Open ProgIds: mhtmlfile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mhtml,Open Exes:  Open ProgIds: mhtmlfile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mid,Open Exes:  Open ProgIds: WMP11.AssocFile.MIDI,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .midi,Open Exes:  Open ProgIds: WMP11.AssocFile.MIDI,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .MK3D,Open Exes:  Open ProgIds: WMP11.AssocFile.MK3D,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mka,Open Exes:  Open ProgIds: WMP11.AssocFile.MKA,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mkv,Open Exes:  Open ProgIds: WMP11.AssocFile.MKV,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mod,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mov,Open Exes:  Open ProgIds: WMP11.AssocFile.MOV,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .MP2,Open Exes:  Open ProgIds: WMP11.AssocFile.MP3,User choice: WMP11.AssocFile.MP3,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mp2v,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mp3,Open Exes:  Open ProgIds: WMP11.AssocFile.MP3,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mp4,Open Exes:  Open ProgIds: WMP11.AssocFile.MP4,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mp4v,Open Exes:  Open ProgIds: WMP11.AssocFile.MP4,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mpa,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .MPE,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mpeg,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mpg,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mpo,Open Exes:  Open ProgIds: mpofile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mpv2,Open Exes:  Open ProgIds: WMP11.AssocFile.MPEG,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mrw,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .msg,Open Exes:  Open ProgIds: Outlook.File.msg.15,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .mts,Open Exes:  Open ProgIds: WMP11.AssocFile.M2TS,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .nef,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .nfo,Open Exes:  Open ProgIds: MSInfoFile,User choice: (UserChoice key not present),See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\NTUSER.DAT,NtUser,Explorer FileExts,User Activity,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .nrw,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,See profile output.,False,False,2018-04-06 12:27:07.5889404,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20210117153057_FileExts_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Users_jcloudy_NTUSER.DAT.csv
